trial,repeat,map,cat_strategy,mouse_strategy,skills,caught,steps
217,17,hard,PredictiveCat,QLearning,none,0,200
218,18,hard,PredictiveCat,Random,,1,181
218,18,hard,PredictiveCat,RunAway,,1,169
218,18,hard,PredictiveCat,Corner,,1,161
218,18,hard,PredictiveCat,Memory,,1,192
218,18,hard,PredictiveCat,SmartRunAway,,1,172
218,18,hard,PredictiveCat,Predictive,,1,173
218,18,hard,PredictiveCat,Predictive,teleport,1,170
218,18,hard,PredictiveCat,QLearning,none,0,200
219,19,hard,PredictiveCat,Random,,1,173
219,19,hard,PredictiveCat,RunAway,,1,161
219,19,hard,PredictiveCat,Corner,,1,165
219,19,hard,PredictiveCat,Memory,,1,188
219,19,hard,PredictiveCat,SmartRunAway,,1,162
219,19,hard,PredictiveCat,Predictive,,1,167
219,19,hard,PredictiveCat,Predictive,teleport,1,168
219,19,hard,PredictiveCat,QLearning,none,0,200
220,20,hard,PredictiveCat,Random,,1,183
220,20,hard,PredictiveCat,RunAway,,1,170
220,20,hard,PredictiveCat,Corner,,1,167
220,20,hard,PredictiveCat,Memory,,1,196
220,20,hard,PredictiveCat,SmartRunAway,,1,167
220,20,hard,PredictiveCat,Predictive,,1,169
220,20,hard,PredictiveCat,Predictive,teleport,1,173
220,20,hard,PredictiveCat,QLearning,none,0,200
221,21,hard,PredictiveCat,QLearning,none,1,45
221,21,hard,PredictiveCat,Random,,1,168
221,21,hard,PredictiveCat,RunAway,,1,164
221,21,hard,PredictiveCat,Corner,,1,155
221,21,hard,PredictiveCat,Memory,,1,195
221,21,hard,PredictiveCat,SmartRunAway,,1,165
221,21,hard,PredictiveCat,Predictive,,1,162
221,21,hard,PredictiveCat,Predictive,teleport,1,157
222,22,hard,PredictiveCat,Random,,1,169
222,22,hard,PredictiveCat,RunAway,,1,157
222,22,hard,PredictiveCat,Corner,,1,158
222,22,hard,PredictiveCat,Memory,,1,188
222,22,hard,PredictiveCat,SmartRunAway,,1,153
222,22,hard,PredictiveCat,Predictive,,1,158
222,22,hard,PredictiveCat,Predictive,teleport,1,162
222,22,hard,PredictiveCat,QLearning,none,0,200
223,23,hard,PredictiveCat,Random,,1,168
223,23,hard,PredictiveCat,RunAway,,1,156
223,23,hard,PredictiveCat,Corner,,1,168
223,23,hard,PredictiveCat,Memory,,1,196
223,23,hard,PredictiveCat,SmartRunAway,,1,164
223,23,hard,PredictiveCat,Predictive,,1,160
223,23,hard,PredictiveCat,Predictive,teleport,1,154
223,23,hard,PredictiveCat,QLearning,none,0,200
224,24,hard,PredictiveCat,QLearning,none,1,146
224,24,hard,PredictiveCat,Random,,1,163
224,24,hard,PredictiveCat,RunAway,,1,158
224,24,hard,PredictiveCat,Corner,,1,163
224,24,hard,PredictiveCat,Memory,,1,197
224,24,hard,PredictiveCat,SmartRunAway,,1,158
224,24,hard,PredictiveCat,Predictive,,1,152
224,24,hard,PredictiveCat,Predictive,teleport,1,159
225,25,hard,PredictiveCat,Random,,1,176
225,25,hard,PredictiveCat,RunAway,,1,166
225,25,hard,PredictiveCat,Corner,,1,159
225,25,hard,PredictiveCat,Memory,,1,193
225,25,hard,PredictiveCat,SmartRunAway,,1,161
225,25,hard,PredictiveCat,Predictive,,1,157
225,25,hard,PredictiveCat,Predictive,teleport,1,161
225,25,hard,PredictiveCat,QLearning,none,0,200
226,26,hard,PredictiveCat,Random,,1,176
226,26,hard,PredictiveCat,RunAway,,1,159
226,26,hard,PredictiveCat,Corner,,1,164
226,26,hard,PredictiveCat,Memory,,1,191
226,26,hard,PredictiveCat,SmartRunAway,,1,165
226,26,hard,PredictiveCat,Predictive,,1,168
226,26,hard,PredictiveCat,Predictive,teleport,1,160
226,26,hard,PredictiveCat,QLearning,none,0,200
227,27,hard,PredictiveCat,QLearning,none,1,9
227,27,hard,PredictiveCat,Random,,1,182
227,27,hard,PredictiveCat,RunAway,,1,155
227,27,hard,PredictiveCat,Corner,,1,165
227,27,hard,PredictiveCat,Memory,,1,185
227,27,hard,PredictiveCat,SmartRunAway,,1,173
227,27,hard,PredictiveCat,Predictive,,1,161
227,27,hard,PredictiveCat,Predictive,teleport,1,171
228,28,hard,PredictiveCat,QLearning,none,1,53
228,28,hard,PredictiveCat,Random,,1,164
228,28,hard,PredictiveCat,RunAway,,1,152
228,28,hard,PredictiveCat,Corner,,1,137
228,28,hard,PredictiveCat,Memory,,1,189
228,28,hard,PredictiveCat,SmartRunAway,,1,156
228,28,hard,PredictiveCat,Predictive,,1,150
228,28,hard,PredictiveCat,Predictive,teleport,1,153
229,29,hard,PredictiveCat,Random,,1,166
229,29,hard,PredictiveCat,RunAway,,1,159
229,29,hard,PredictiveCat,Corner,,1,156
229,29,hard,PredictiveCat,Memory,,1,197
229,29,hard,PredictiveCat,SmartRunAway,,1,160
229,29,hard,PredictiveCat,Predictive,,1,161
229,29,hard,PredictiveCat,Predictive,teleport,1,169
229,29,hard,PredictiveCat,QLearning,none,0,200
230,30,hard,PredictiveCat,QLearning,none,1,91
230,30,hard,PredictiveCat,Random,,1,176
230,30,hard,PredictiveCat,RunAway,,1,160
230,30,hard,PredictiveCat,Corner,,1,162
230,30,hard,PredictiveCat,Memory,,1,196
230,30,hard,PredictiveCat,SmartRunAway,,1,164
230,30,hard,PredictiveCat,Predictive,,1,166
230,30,hard,PredictiveCat,Predictive,teleport,1,160
231,31,hard,PredictiveCat,Random,,1,181
231,31,hard,PredictiveCat,RunAway,,1,171
231,31,hard,PredictiveCat,Corner,,1,176
231,31,hard,PredictiveCat,Memory,,1,195
231,31,hard,PredictiveCat,SmartRunAway,,1,178
231,31,hard,PredictiveCat,Predictive,,1,175
231,31,hard,PredictiveCat,Predictive,teleport,1,175
231,31,hard,PredictiveCat,QLearning,none,0,200
232,32,hard,PredictiveCat,Random,,1,171
232,32,hard,PredictiveCat,RunAway,,1,165
232,32,hard,PredictiveCat,Corner,,1,164
232,32,hard,PredictiveCat,Memory,,1,197
232,32,hard,PredictiveCat,SmartRunAway,,1,165
232,32,hard,PredictiveCat,Predictive,,1,159
232,32,hard,PredictiveCat,Predictive,teleport,1,163
232,32,hard,PredictiveCat,QLearning,none,0,200
233,33,hard,PredictiveCat,QLearning,none,1,19
233,33,hard,PredictiveCat,Random,,1,164
233,33,hard,PredictiveCat,RunAway,,1,155
233,33,hard,PredictiveCat,Corner,,1,162
233,33,hard,PredictiveCat,Memory,,1,193
233,33,hard,PredictiveCat,SmartRunAway,,1,160
233,33,hard,PredictiveCat,Predictive,,1,158
233,33,hard,PredictiveCat,Predictive,teleport,1,156
234,34,hard,PredictiveCat,Random,,1,169
234,34,hard,PredictiveCat,RunAway,,1,161
234,34,hard,PredictiveCat,Corner,,1,164
234,34,hard,PredictiveCat,Memory,,1,191
234,34,hard,PredictiveCat,SmartRunAway,,1,166
234,34,hard,PredictiveCat,Predictive,,1,166
234,34,hard,PredictiveCat,Predictive,teleport,1,164
234,34,hard,PredictiveCat,QLearning,none,0,200
235,35,hard,PredictiveCat,Random,,1,174
235,35,hard,PredictiveCat,RunAway,,1,162
235,35,hard,PredictiveCat,Corner,,1,168
235,35,hard,PredictiveCat,Memory,,1,197
235,35,hard,PredictiveCat,SmartRunAway,,1,169
235,35,hard,PredictiveCat,Predictive,,1,165
235,35,hard,PredictiveCat,Predictive,teleport,1,169
235,35,hard,PredictiveCat,QLearning,none,0,200
236,36,hard,PredictiveCat,Random,,1,175
236,36,hard,PredictiveCat,RunAway,,1,167
236,36,hard,PredictiveCat,Corner,,1,163
236,36,hard,PredictiveCat,Memory,,1,192
236,36,hard,PredictiveCat,SmartRunAway,,1,160
236,36,hard,PredictiveCat,Predictive,,1,166
236,36,hard,PredictiveCat,Predictive,teleport,1,162
236,36,hard,PredictiveCat,QLearning,none,0,200
237,37,hard,PredictiveCat,QLearning,none,1,16
237,37,hard,PredictiveCat,Random,,1,177
237,37,hard,PredictiveCat,RunAway,,1,163
237,37,hard,PredictiveCat,Corner,,1,164
237,37,hard,PredictiveCat,Memory,,1,197
237,37,hard,PredictiveCat,SmartRunAway,,1,157
237,37,hard,PredictiveCat,Predictive,,1,162
237,37,hard,PredictiveCat,Predictive,teleport,1,165
238,38,hard,PredictiveCat,Random,,1,181
238,38,hard,PredictiveCat,RunAway,,1,171
238,38,hard,PredictiveCat,Corner,,1,155
238,38,hard,PredictiveCat,Memory,,1,192
238,38,hard,PredictiveCat,SmartRunAway,,1,165
238,38,hard,PredictiveCat,Predictive,,1,173
238,38,hard,PredictiveCat,Predictive,teleport,1,172
238,38,hard,PredictiveCat,QLearning,none,0,200
239,39,hard,PredictiveCat,Random,,1,168
239,39,hard,PredictiveCat,RunAway,,1,157
239,39,hard,PredictiveCat,Corner,,1,159
239,39,hard,PredictiveCat,Memory,,1,194
239,39,hard,PredictiveCat,SmartRunAway,,1,166
239,39,hard,PredictiveCat,Predictive,,1,158
239,39,hard,PredictiveCat,Predictive,teleport,1,162
239,39,hard,PredictiveCat,QLearning,none,0,200
240,40,hard,PredictiveCat,QLearning,none,1,124
240,40,hard,PredictiveCat,Random,,1,183
240,40,hard,PredictiveCat,RunAway,,1,170
240,40,hard,PredictiveCat,Corner,,1,168
240,40,hard,PredictiveCat,Memory,,1,191
240,40,hard,PredictiveCat,SmartRunAway,,1,177
240,40,hard,PredictiveCat,Predictive,,1,178
240,40,hard,PredictiveCat,Predictive,teleport,1,177
241,41,hard,PredictiveCat,QLearning,none,1,20
241,41,hard,PredictiveCat,Random,,1,182
241,41,hard,PredictiveCat,RunAway,,1,171
241,41,hard,PredictiveCat,Corner,,1,161
241,41,hard,PredictiveCat,Memory,,1,194
241,41,hard,PredictiveCat,SmartRunAway,,1,170
241,41,hard,PredictiveCat,Predictive,,1,161
241,41,hard,PredictiveCat,Predictive,teleport,1,165
242,42,hard,PredictiveCat,Random,,1,168
242,42,hard,PredictiveCat,RunAway,,1,161
242,42,hard,PredictiveCat,Corner,,1,156
242,42,hard,PredictiveCat,Memory,,1,192
242,42,hard,PredictiveCat,SmartRunAway,,1,160
242,42,hard,PredictiveCat,Predictive,,1,167
242,42,hard,PredictiveCat,Predictive,teleport,1,164
242,42,hard,PredictiveCat,QLearning,none,0,200
243,43,hard,PredictiveCat,Random,,1,162
243,43,hard,PredictiveCat,RunAway,,1,166
243,43,hard,PredictiveCat,Corner,,1,163
243,43,hard,PredictiveCat,Memory,,1,197
243,43,hard,PredictiveCat,SmartRunAway,,1,164
243,43,hard,PredictiveCat,Predictive,,1,164
243,43,hard,PredictiveCat,Predictive,teleport,1,158
243,43,hard,PredictiveCat,QLearning,none,0,200
244,44,hard,PredictiveCat,Random,,1,169
244,44,hard,PredictiveCat,RunAway,,1,164
244,44,hard,PredictiveCat,Corner,,1,161
244,44,hard,PredictiveCat,Memory,,1,196
244,44,hard,PredictiveCat,SmartRunAway,,1,167
244,44,hard,PredictiveCat,Predictive,,1,164
244,44,hard,PredictiveCat,Predictive,teleport,1,170
244,44,hard,PredictiveCat,QLearning,none,0,200
245,45,hard,PredictiveCat,QLearning,none,1,8
245,45,hard,PredictiveCat,Random,,1,175
245,45,hard,PredictiveCat,RunAway,,1,160
245,45,hard,PredictiveCat,Corner,,1,157
245,45,hard,PredictiveCat,Memory,,1,194
245,45,hard,PredictiveCat,SmartRunAway,,1,165
245,45,hard,PredictiveCat,Predictive,,1,163
245,45,hard,PredictiveCat,Predictive,teleport,1,169
246,46,hard,PredictiveCat,Random,,1,165
246,46,hard,PredictiveCat,RunAway,,1,166
246,46,hard,PredictiveCat,Corner,,1,162
246,46,hard,PredictiveCat,Memory,,1,195
246,46,hard,PredictiveCat,SmartRunAway,,1,167
246,46,hard,PredictiveCat,Predictive,,1,164
246,46,hard,PredictiveCat,Predictive,teleport,1,164
246,46,hard,PredictiveCat,QLearning,none,0,200
247,47,hard,PredictiveCat,Random,,1,173
247,47,hard,PredictiveCat,RunAway,,1,162
247,47,hard,PredictiveCat,Corner,,1,166
247,47,hard,PredictiveCat,Memory,,1,198
247,47,hard,PredictiveCat,SmartRunAway,,1,163
247,47,hard,PredictiveCat,Predictive,,1,162
247,47,hard,PredictiveCat,Predictive,teleport,1,166
247,47,hard,PredictiveCat,QLearning,none,0,200
248,48,hard,PredictiveCat,Random,,1,174
248,48,hard,PredictiveCat,RunAway,,1,166
248,48,hard,PredictiveCat,Corner,,1,164
248,48,hard,PredictiveCat,Memory,,1,196
248,48,hard,PredictiveCat,SmartRunAway,,1,165
248,48,hard,PredictiveCat,Predictive,,1,168
248,48,hard,PredictiveCat,Predictive,teleport,1,167
248,48,hard,PredictiveCat,QLearning,none,0,200
249,49,hard,PredictiveCat,Random,,1,174
249,49,hard,PredictiveCat,RunAway,,1,167
249,49,hard,PredictiveCat,Corner,,1,167
249,49,hard,PredictiveCat,Memory,,1,199
249,49,hard,PredictiveCat,SmartRunAway,,1,169
249,49,hard,PredictiveCat,Predictive,,1,169
249,49,hard,PredictiveCat,Predictive,teleport,1,166
249,49,hard,PredictiveCat,QLearning,none,0,200
250,50,hard,PredictiveCat,Random,,1,171
250,50,hard,PredictiveCat,RunAway,,1,163
250,50,hard,PredictiveCat,Corner,,1,163
250,50,hard,PredictiveCat,Memory,,1,193
250,50,hard,PredictiveCat,SmartRunAway,,1,159
250,50,hard,PredictiveCat,Predictive,,1,158
250,50,hard,PredictiveCat,Predictive,teleport,1,168
250,50,hard,PredictiveCat,QLearning,none,0,200
251,1,hard,BurstMoveCat,QLearning,none,1,147
251,1,hard,BurstMoveCat,Random,,1,190
251,1,hard,BurstMoveCat,RunAway,,1,173
251,1,hard,BurstMoveCat,Corner,,1,169
251,1,hard,BurstMoveCat,Memory,,1,182
251,1,hard,BurstMoveCat,SmartRunAway,,1,170
251,1,hard,BurstMoveCat,Predictive,,1,174
251,1,hard,BurstMoveCat,Predictive,teleport,1,178
252,2,hard,BurstMoveCat,Random,,1,183
252,2,hard,BurstMoveCat,RunAway,,1,176
252,2,hard,BurstMoveCat,Corner,,1,177
252,2,hard,BurstMoveCat,Memory,,1,193
252,2,hard,BurstMoveCat,SmartRunAway,,1,182
252,2,hard,BurstMoveCat,Predictive,,1,167
252,2,hard,BurstMoveCat,Predictive,teleport,1,180
252,2,hard,BurstMoveCat,QLearning,none,0,200
253,3,hard,BurstMoveCat,QLearning,none,1,4
253,3,hard,BurstMoveCat,Random,,1,179
253,3,hard,BurstMoveCat,RunAway,,1,180
253,3,hard,BurstMoveCat,Corner,,1,182
253,3,hard,BurstMoveCat,Memory,,1,192
253,3,hard,BurstMoveCat,SmartRunAway,,1,174
253,3,hard,BurstMoveCat,Predictive,,1,186
253,3,hard,BurstMoveCat,Predictive,teleport,1,178
254,4,hard,BurstMoveCat,QLearning,none,1,4
254,4,hard,BurstMoveCat,Random,,1,175
254,4,hard,BurstMoveCat,RunAway,,1,156
254,4,hard,BurstMoveCat,Corner,,1,113
254,4,hard,BurstMoveCat,Memory,,1,193
254,4,hard,BurstMoveCat,SmartRunAway,,1,149
254,4,hard,BurstMoveCat,Predictive,,1,153
254,4,hard,BurstMoveCat,Predictive,teleport,1,151
255,5,hard,BurstMoveCat,Random,,1,174
255,5,hard,BurstMoveCat,RunAway,,1,174
255,5,hard,BurstMoveCat,Corner,,1,173
255,5,hard,BurstMoveCat,Memory,,1,183
255,5,hard,BurstMoveCat,SmartRunAway,,1,179
255,5,hard,BurstMoveCat,Predictive,,1,179
255,5,hard,BurstMoveCat,Predictive,teleport,1,182
255,5,hard,BurstMoveCat,QLearning,none,0,200
256,6,hard,BurstMoveCat,QLearning,none,1,13
256,6,hard,BurstMoveCat,Random,,1,158
256,6,hard,BurstMoveCat,RunAway,,1,166
256,6,hard,BurstMoveCat,Corner,,1,162
256,6,hard,BurstMoveCat,Memory,,1,196
256,6,hard,BurstMoveCat,SmartRunAway,,1,168
256,6,hard,BurstMoveCat,Predictive,,1,165
256,6,hard,BurstMoveCat,Predictive,teleport,1,168
257,7,hard,BurstMoveCat,QLearning,none,1,178
257,7,hard,BurstMoveCat,Random,,1,159
257,7,hard,BurstMoveCat,RunAway,,1,167
257,7,hard,BurstMoveCat,Corner,,1,156
257,7,hard,BurstMoveCat,Memory,,1,192
257,7,hard,BurstMoveCat,SmartRunAway,,1,166
257,7,hard,BurstMoveCat,Predictive,,1,164
257,7,hard,BurstMoveCat,Predictive,teleport,1,167
258,8,hard,BurstMoveCat,Random,,1,147
258,8,hard,BurstMoveCat,RunAway,,1,179
258,8,hard,BurstMoveCat,Corner,,1,167
258,8,hard,BurstMoveCat,Memory,,1,196
258,8,hard,BurstMoveCat,SmartRunAway,,1,167
258,8,hard,BurstMoveCat,Predictive,,1,168
258,8,hard,BurstMoveCat,Predictive,teleport,1,178
258,8,hard,BurstMoveCat,QLearning,none,0,200
259,9,hard,BurstMoveCat,Random,,1,195
259,9,hard,BurstMoveCat,RunAway,,1,175
259,9,hard,BurstMoveCat,Corner,,1,173
259,9,hard,BurstMoveCat,Memory,,1,184
259,9,hard,BurstMoveCat,SmartRunAway,,1,183
259,9,hard,BurstMoveCat,Predictive,,1,170
259,9,hard,BurstMoveCat,Predictive,teleport,1,176
259,9,hard,BurstMoveCat,QLearning,none,0,200
260,10,hard,BurstMoveCat,Random,,1,156
260,10,hard,BurstMoveCat,RunAway,,1,178
260,10,hard,BurstMoveCat,Corner,,1,163
260,10,hard,BurstMoveCat,Memory,,1,198
260,10,hard,BurstMoveCat,SmartRunAway,,1,172
260,10,hard,BurstMoveCat,Predictive,,1,166
260,10,hard,BurstMoveCat,Predictive,teleport,1,164
260,10,hard,BurstMoveCat,QLearning,none,0,200
261,11,hard,BurstMoveCat,Random,,1,190
261,11,hard,BurstMoveCat,RunAway,,1,184
261,11,hard,BurstMoveCat,Corner,,1,185
261,11,hard,BurstMoveCat,Memory,,1,197
261,11,hard,BurstMoveCat,SmartRunAway,,1,181
261,11,hard,BurstMoveCat,Predictive,,1,174
261,11,hard,BurstMoveCat,Predictive,teleport,1,186
261,11,hard,BurstMoveCat,QLearning,none,0,200
262,12,hard,BurstMoveCat,QLearning,none,1,9
262,12,hard,BurstMoveCat,Random,,1,181
262,12,hard,BurstMoveCat,RunAway,,1,167
262,12,hard,BurstMoveCat,Corner,,1,167
262,12,hard,BurstMoveCat,Memory,,1,197
262,12,hard,BurstMoveCat,SmartRunAway,,1,153
262,12,hard,BurstMoveCat,Predictive,,1,164
262,12,hard,BurstMoveCat,Predictive,teleport,1,177
263,13,hard,BurstMoveCat,QLearning,none,1,8
263,13,hard,BurstMoveCat,Random,,1,170
263,13,hard,BurstMoveCat,RunAway,,1,171
263,13,hard,BurstMoveCat,Corner,,1,168
263,13,hard,BurstMoveCat,Memory,,1,196
263,13,hard,BurstMoveCat,SmartRunAway,,1,170
263,13,hard,BurstMoveCat,Predictive,,1,169
263,13,hard,BurstMoveCat,Predictive,teleport,1,173
264,14,hard,BurstMoveCat,Random,,1,155
264,14,hard,BurstMoveCat,RunAway,,1,167
264,14,hard,BurstMoveCat,Corner,,1,167
264,14,hard,BurstMoveCat,Memory,,1,199
264,14,hard,BurstMoveCat,SmartRunAway,,1,175
264,14,hard,BurstMoveCat,Predictive,,1,169
264,14,hard,BurstMoveCat,Predictive,teleport,1,172
264,14,hard,BurstMoveCat,QLearning,none,0,200
265,15,hard,BurstMoveCat,QLearning,none,1,21
265,15,hard,BurstMoveCat,Random,,1,178
265,15,hard,BurstMoveCat,RunAway,,1,178
265,15,hard,BurstMoveCat,Corner,,1,178
265,15,hard,BurstMoveCat,Memory,,1,187
265,15,hard,BurstMoveCat,SmartRunAway,,1,173
265,15,hard,BurstMoveCat,Predictive,,1,182
265,15,hard,BurstMoveCat,Predictive,teleport,1,182
266,16,hard,BurstMoveCat,Random,,1,153
266,16,hard,BurstMoveCat,RunAway,,1,170
266,16,hard,BurstMoveCat,Corner,,1,166
266,16,hard,BurstMoveCat,Memory,,1,197
266,16,hard,BurstMoveCat,SmartRunAway,,1,167
266,16,hard,BurstMoveCat,Predictive,,1,170
266,16,hard,BurstMoveCat,Predictive,teleport,1,170
266,16,hard,BurstMoveCat,QLearning,none,0,200
267,17,hard,BurstMoveCat,QLearning,none,1,9
267,17,hard,BurstMoveCat,Random,,1,169
267,17,hard,BurstMoveCat,RunAway,,1,152
267,17,hard,BurstMoveCat,Corner,,1,129
267,17,hard,BurstMoveCat,Memory,,1,197
267,17,hard,BurstMoveCat,SmartRunAway,,1,157
267,17,hard,BurstMoveCat,Predictive,,1,165
267,17,hard,BurstMoveCat,Predictive,teleport,1,153
268,18,hard,BurstMoveCat,QLearning,none,1,46
268,18,hard,BurstMoveCat,Random,,1,192
268,18,hard,BurstMoveCat,RunAway,,1,150
268,18,hard,BurstMoveCat,Corner,,1,173
268,18,hard,BurstMoveCat,Memory,,1,174
268,18,hard,BurstMoveCat,SmartRunAway,,1,181
268,18,hard,BurstMoveCat,Predictive,,1,173
268,18,hard,BurstMoveCat,Predictive,teleport,1,173
269,19,hard,BurstMoveCat,QLearning,none,1,143
269,19,hard,BurstMoveCat,Random,,1,187
269,19,hard,BurstMoveCat,RunAway,,1,178
269,19,hard,BurstMoveCat,Corner,,1,173
269,19,hard,BurstMoveCat,Memory,,1,168
269,19,hard,BurstMoveCat,SmartRunAway,,1,180
269,19,hard,BurstMoveCat,Predictive,,1,180
269,19,hard,BurstMoveCat,Predictive,teleport,1,185
270,20,hard,BurstMoveCat,QLearning,none,1,9
270,20,hard,BurstMoveCat,Random,,1,158
270,20,hard,BurstMoveCat,RunAway,,1,169
270,20,hard,BurstMoveCat,Corner,,1,167
270,20,hard,BurstMoveCat,Memory,,1,198
270,20,hard,BurstMoveCat,SmartRunAway,,1,165
270,20,hard,BurstMoveCat,Predictive,,1,168
270,20,hard,BurstMoveCat,Predictive,teleport,1,175
271,21,hard,BurstMoveCat,QLearning,none,1,7
271,21,hard,BurstMoveCat,Random,,1,175
271,21,hard,BurstMoveCat,RunAway,,1,156
271,21,hard,BurstMoveCat,Corner,,1,114
271,21,hard,BurstMoveCat,Memory,,1,194
271,21,hard,BurstMoveCat,SmartRunAway,,1,153
271,21,hard,BurstMoveCat,Predictive,,1,161
271,21,hard,BurstMoveCat,Predictive,teleport,1,159
272,22,hard,BurstMoveCat,QLearning,none,1,134
272,22,hard,BurstMoveCat,Random,,1,190
272,22,hard,BurstMoveCat,RunAway,,1,182
272,22,hard,BurstMoveCat,Corner,,1,176
272,22,hard,BurstMoveCat,Memory,,1,199
272,22,hard,BurstMoveCat,SmartRunAway,,1,186
272,22,hard,BurstMoveCat,Predictive,,1,164
272,22,hard,BurstMoveCat,Predictive,teleport,1,178
273,23,hard,BurstMoveCat,Random,,1,170
273,23,hard,BurstMoveCat,RunAway,,1,173
273,23,hard,BurstMoveCat,Corner,,1,175
273,23,hard,BurstMoveCat,Memory,,1,198
273,23,hard,BurstMoveCat,SmartRunAway,,1,176
273,23,hard,BurstMoveCat,Predictive,,1,177
273,23,hard,BurstMoveCat,Predictive,teleport,1,175
273,23,hard,BurstMoveCat,QLearning,none,0,200
274,24,hard,BurstMoveCat,Random,,1,186
274,24,hard,BurstMoveCat,RunAway,,1,166
274,24,hard,BurstMoveCat,Corner,,1,128
274,24,hard,BurstMoveCat,Memory,,1,192
274,24,hard,BurstMoveCat,SmartRunAway,,1,169
274,24,hard,BurstMoveCat,Predictive,,1,167
274,24,hard,BurstMoveCat,Predictive,teleport,1,163
274,24,hard,BurstMoveCat,QLearning,none,0,200
275,25,hard,BurstMoveCat,Random,,1,193
275,25,hard,BurstMoveCat,RunAway,,1,180
275,25,hard,BurstMoveCat,Corner,,1,181
275,25,hard,BurstMoveCat,Memory,,1,198
275,25,hard,BurstMoveCat,SmartRunAway,,1,178
275,25,hard,BurstMoveCat,Predictive,,1,181
275,25,hard,BurstMoveCat,Predictive,teleport,1,161
275,25,hard,BurstMoveCat,QLearning,none,0,200
276,26,hard,BurstMoveCat,Random,,1,178
276,26,hard,BurstMoveCat,RunAway,,1,156
276,26,hard,BurstMoveCat,Corner,,1,140
276,26,hard,BurstMoveCat,Memory,,1,192
276,26,hard,BurstMoveCat,SmartRunAway,,1,155
276,26,hard,BurstMoveCat,Predictive,,1,162
276,26,hard,BurstMoveCat,Predictive,teleport,1,167
276,26,hard,BurstMoveCat,QLearning,none,0,200
277,27,hard,BurstMoveCat,QLearning,none,1,10
277,27,hard,BurstMoveCat,Random,,1,181
277,27,hard,BurstMoveCat,RunAway,,1,163
277,27,hard,BurstMoveCat,Corner,,1,121
277,27,hard,BurstMoveCat,Memory,,1,191
277,27,hard,BurstMoveCat,SmartRunAway,,1,123
277,27,hard,BurstMoveCat,Predictive,,1,160
277,27,hard,BurstMoveCat,Predictive,teleport,1,154
278,28,hard,BurstMoveCat,QLearning,none,1,8
278,28,hard,BurstMoveCat,Random,,1,178
278,28,hard,BurstMoveCat,RunAway,,1,183
278,28,hard,BurstMoveCat,Corner,,1,175
278,28,hard,BurstMoveCat,Memory,,0,200
278,28,hard,BurstMoveCat,SmartRunAway,,1,174
278,28,hard,BurstMoveCat,Predictive,,1,162
278,28,hard,BurstMoveCat,Predictive,teleport,1,169
279,29,hard,BurstMoveCat,Random,,1,192
279,29,hard,BurstMoveCat,RunAway,,1,187
279,29,hard,BurstMoveCat,Corner,,1,186
279,29,hard,BurstMoveCat,Memory,,1,181
279,29,hard,BurstMoveCat,SmartRunAway,,1,182
279,29,hard,BurstMoveCat,Predictive,,1,181
279,29,hard,BurstMoveCat,Predictive,teleport,1,182
279,29,hard,BurstMoveCat,QLearning,none,0,200
280,30,hard,BurstMoveCat,Random,,1,138
280,30,hard,BurstMoveCat,RunAway,,1,87
280,30,hard,BurstMoveCat,Corner,,1,102
280,30,hard,BurstMoveCat,Memory,,1,178
280,30,hard,BurstMoveCat,SmartRunAway,,1,104
280,30,hard,BurstMoveCat,Predictive,,1,113
280,30,hard,BurstMoveCat,Predictive,teleport,1,120
280,30,hard,BurstMoveCat,QLearning,none,0,200
281,31,hard,BurstMoveCat,Random,,1,188
281,31,hard,BurstMoveCat,RunAway,,1,185
281,31,hard,BurstMoveCat,Corner,,1,178
281,31,hard,BurstMoveCat,Memory,,1,180
281,31,hard,BurstMoveCat,SmartRunAway,,1,181
281,31,hard,BurstMoveCat,Predictive,,1,184
281,31,hard,BurstMoveCat,Predictive,teleport,1,185
281,31,hard,BurstMoveCat,QLearning,none,0,200
282,32,hard,BurstMoveCat,Random,,1,188
282,32,hard,BurstMoveCat,RunAway,,1,186
282,32,hard,BurstMoveCat,Corner,,1,182
282,32,hard,BurstMoveCat,Memory,,1,172
282,32,hard,BurstMoveCat,SmartRunAway,,1,185
282,32,hard,BurstMoveCat,Predictive,,1,184
282,32,hard,BurstMoveCat,Predictive,teleport,1,180
282,32,hard,BurstMoveCat,QLearning,none,0,200
283,33,hard,BurstMoveCat,Random,,1,182
283,33,hard,BurstMoveCat,RunAway,,1,172
283,33,hard,BurstMoveCat,Corner,,1,169
283,33,hard,BurstMoveCat,Memory,,1,196
283,33,hard,BurstMoveCat,SmartRunAway,,1,176
283,33,hard,BurstMoveCat,Predictive,,1,173
283,33,hard,BurstMoveCat,Predictive,teleport,1,175
283,33,hard,BurstMoveCat,QLearning,none,0,200
284,34,hard,BurstMoveCat,QLearning,none,1,5
284,34,hard,BurstMoveCat,Random,,1,166
284,34,hard,BurstMoveCat,RunAway,,1,170
284,34,hard,BurstMoveCat,Corner,,1,161
284,34,hard,BurstMoveCat,Memory,,1,194
284,34,hard,BurstMoveCat,SmartRunAway,,1,170
284,34,hard,BurstMoveCat,Predictive,,1,169
284,34,hard,BurstMoveCat,Predictive,teleport,1,172
285,35,hard,BurstMoveCat,Random,,1,169
285,35,hard,BurstMoveCat,RunAway,,1,176
